minute,second,time,stage,team,home,player_name,jersey_number,sx,sy,recipient,jersey_number_receiver,ex,ey,dx,dy,length,angle,direction,is_progressive,height,is_cross,is_through,zone_origin,zone_dest,is_complete,passer_pressure,passer_pressure_dist,receiver_pressure,receiver_pressure_dist,bypassed_opponents,risk_measure
57,24,57:24,Final,Italy,Italy,Emerson Palmieri dos Santos,13,73.8,39.4,Marco Verratti,6,74.6,47.5,0.7999999999999972,8.100000000000001,8.139410298049855,1.472350167582264,lateral,False,Ground Pass,False,False,middle,middle,True,0,9.48582109446694,0,10.459415745209402,0,0.19600444865286132
57,26,57:26,Final,Italy,Italy,Marco Verratti,6,74.6,47.5,Jorge Luiz Frello Filho,8,71.2,57.4,-3.3999999999999915,9.899999999999999,10.467568963231145,1.9016100771372464,backward,False,Ground Pass,False,False,middle,middle,True,0,2.5625485543155477,0,11.70492778233217,0,0.21188002255037391
57,30,57:30,Final,Italy,Italy,Jorge Luiz Frello Filho,8,77.2,64.3,Marco Verratti,6,77.2,47.2,0.0,-17.099999999999994,17.099999999999994,-1.5707963267948966,lateral,False,Ground Pass,False,False,middle,middle,True,0,4.091676401187923,0,11.572689004973794,0,0.22867412236938078
57,35,57:35,Final,Italy,Italy,Marco Verratti,6,87.6,52.1,Bryan Cristante,16,86.1,58.9,-1.5,6.799999999999997,6.963476143421471,1.7879076415298019,backward,False,Ground Pass,False,False,attacking,attacking,True,0,2.655312212852543,0,5.770029583160565,0,0.20804598990815681
57,36,57:36,Final,Italy,Italy,Bryan Cristante,16,83.3,58.6,Jorge Luiz Frello Filho,8,75.5,54.3,-7.799999999999997,-4.300000000000004,8.906739021662192,-2.637765675148503,backward,False,Ground Pass,False,False,attacking,middle,True,0,4.436325320838014,0,5.835866703072113,0,0.2108251494757699
57,40,57:40,Final,Italy,Italy,Jorge Luiz Frello Filho,8,75.5,54.3,Leonardo Bonucci,19,65.3,37.7,-10.200000000000003,-16.599999999999994,19.483326204732084,-2.1217788144685343,backward,False,Ground Pass,False,False,middle,middle,True,0,3.233070165925081,0,18.65726286134698,0,0.22923949972795396
57,43,57:43,Final,Italy,Italy,Leonardo Bonucci,19,71.5,34.8,Giorgio Chiellini,3,80.1,13.7,8.599999999999994,-21.099999999999998,22.78530228019808,-1.183770074667896,forward,False,Ground Pass,False,False,middle,attacking,True,0,10.314487576263124,0,16.53971487963422,0,0.2301669210198086
57,46,57:46,Final,Italy,Italy,Giorgio Chiellini,3,80.1,13.7,Lorenzo Insigne,10,81.8,25.2,1.7000000000000028,11.5,11.624973118248489,1.4240331305514329,forward,False,Ground Pass,False,False,attacking,attacking,True,0,10.473897511236373,0,5.346970975751074,0,0.2099328333860686
57,47,57:47,Final,Italy,Italy,Lorenzo Insigne,10,78.9,27.5,Jorge Luiz Frello Filho,8,71.2,48.3,-7.700000000000003,20.799999999999997,22.1794950348289,1.9253453862609222,backward,False,Ground Pass,False,False,middle,middle,True,0,4.8398912203117455,0,14.80581485646615,0,0.23862040791809294
57,52,57:52,Final,Italy,Italy,Jorge Luiz Frello Filho,8,84.7,57.4,Domenico Berardi,11,98.4,78.3,13.700000000000003,20.9,24.9899979991996,0.9905627123327748,forward,True,Ground Pass,False,False,attacking,attacking,True,1,1.5172935130401304,0,8.888676917999016,1,0.3342302904496061
57,54,57:54,Final,Italy,Italy,Domenico Berardi,11,98.4,78.3,Giovanni Di Lorenzo,2,88.9,77.2,-9.5,-1.0999999999999943,9.563472172804184,-3.026316527618842,backward,False,Low Pass,False,False,attacking,attacking,True,0,8.718514453928764,0,15.670912409009988,0,0.19568501904412014
57,57,57:57,Final,Italy,Italy,Giovanni Di Lorenzo,2,86.7,78.0,Bryan Cristante,16,98.7,76.3,12.0,-1.7000000000000028,12.11981848048889,-0.14073019399022554,forward,True,Ground Pass,False,False,attacking,attacking,True,1,1.7816668774299111,1,2.4143877263840694,2,0.37176307139826803
58,21,58:21,Final,England,Italy,Luke Shaw,3,97.4,79.9,Harry Kane,9,81.1,77.1,16.299999999999997,2.8,16.53874239475299,0.1701188154160973,forward,True,High Pass,False,False,defensive,defensive,False,0,6.493704553724854,0,4.008023563252658,0,0.23148563049795196
58,23,58:23,Final,Italy,Italy,Giovanni Di Lorenzo,2,81.2,77.2,Domenico Berardi,11,110.4,61.2,29.200000000000003,-16.0,33.29624603465082,-0.5012642648715824,forward,True,High Pass,False,False,attacking,attacking,False,1,1.5292477891318934,0,11.66375778837484,2,0.39787845942378347
58,26,58:26,Final,England,Italy,John Stones,5,110.3,61.1,Harry Maguire,6,118.6,72.3,-8.299999999999999,-11.2,13.940229553346674,-2.2085586176715926,backward,False,High Pass,False,False,defensive,defensive,True,0,3.4954594126620706,0,14.756944480856083,0,0.21713980130665503
58,28,58:28,Final,England,Italy,Harry Maguire,6,118.6,72.3,,0,114.0,79.9,4.6,-7.6000000000000005,8.883692925805123,-1.0265158418489166,forward,False,Low Pass,False,False,defensive,defensive,False,0,4.330081333304407,0,10.39298840991798,0,0.20605617926351594
58,40,58:40,Final,Italy,Italy,Giovanni Di Lorenzo,2,105.3,80.0,Leonardo Bonucci,19,75.2,77.2,-30.099999999999994,-2.799999999999997,30.229952034364853,-3.0488363334016495,backward,False,Low Pass,False,False,attacking,middle,True,0,4.235637669062889,0,24.747604128943653,0,0.25196713113616526
58,45,58:45,Final,Italy,Italy,Leonardo Bonucci,19,69.2,62.3,Giorgio Chiellini,3,63.2,44.3,-6.0,-18.0,18.973665961010276,-1.892546881191539,backward,False,Ground Pass,False,False,middle,middle,True,0,16.715893584911136,0,16.01224073491141,0,0.2100739205123693
58,47,58:47,Final,Italy,Italy,Giorgio Chiellini,3,63.2,44.3,Marco Verratti,6,68.9,44.0,5.700000000000003,-0.29999999999999716,5.707889277132137,-0.052583061610941194,forward,False,Ground Pass,False,False,middle,middle,True,0,17.783031190813492,0,12.282492338682207,0,0.17446517437334533
58,48,58:48,Final,Italy,Italy,Marco Verratti,6,66.4,42.0,Giorgio Chiellini,3,64.4,28.3,-2.0,-13.7,13.845215780189198,-1.715757723186398,backward,False,Ground Pass,False,False,middle,middle,True,0,2.8548373514382743,0,11.322316357102476,0,0.22150988609644176
58,51,58:51,Final,Italy,Italy,Giorgio Chiellini,3,67.3,27.5,Marco Verratti,6,68.3,35.1,1.0,7.600000000000001,7.665507158694721,1.4399689307208396,lateral,False,Ground Pass,False,False,middle,middle,True,0,9.480295529482905,0,8.23085467345949,0,0.19703561990618337
58,55,58:55,Final,Italy,Italy,Marco Verratti,6,71.8,32.6,Emerson Palmieri dos Santos,13,85.0,4.6,13.200000000000003,-28.0,30.955451862313364,-1.1302659861783835,forward,True,Ground Pass,False,False,middle,attacking,True,0,6.423981456978883,0,20.99779452920372,0,0.2547141800279218
58,58,58:58,Final,Italy,Italy,Emerson Palmieri dos Santos,13,83.8,9.2,Marco Verratti,6,73.2,21.4,-10.599999999999994,12.2,16.161683080669533,2.2861339075538893,backward,False,Ground Pass,False,False,attacking,middle,True,0,3.363055960610908,0,10.835095349076708,0,0.22788562909752066
59,2,59:02,Final,Italy,Italy,Marco Verratti,6,79.5,28.0,Federico Chiesa,14,91.8,2.6,12.299999999999997,-25.4,28.221445746098833,-1.119826326992201,forward,True,Ground Pass,False,False,middle,attacking,True,0,6.078251616088465,0,15.634441435114406,0,0.25314163070174067
59,7,59:07,Final,Italy,Italy,Federico Chiesa,14,91.8,6.6,Marco Verratti,6,87.6,19.4,-4.200000000000003,12.799999999999999,13.47145129523913,1.887852080004044,backward,False,Ground Pass,False,False,attacking,attacking,True,0,,0,,0,0.2366341526735247
59,9,59:09,Final,Italy,Italy,Marco Verratti,6,86.1,26.0,Lorenzo Insigne,10,97.2,32.6,11.100000000000009,6.600000000000001,12.913945950018539,0.536435457604731,forward,True,Ground Pass,False,False,attacking,attacking,True,0,5.235244876294441,0,5.715496565629884,1,0.26406249144381894
59,11,59:11,Final,Italy,Italy,Lorenzo Insigne,10,96.4,31.5,Jorge Luiz Frello Filho,8,81.0,38.6,-15.400000000000006,7.100000000000001,16.957889019568448,2.7095967396104648,backward,False,Ground Pass,False,False,attacking,attacking,True,1,1.79945260162102,0,11.013451962363895,1,0.30854530247944717
59,14,59:14,Final,Italy,Italy,Jorge Luiz Frello Filho,8,86.4,49.2,Giovanni Di Lorenzo,2,101.0,68.9,14.599999999999994,19.700000000000003,24.520399670478454,0.933004780754673,forward,True,Ground Pass,False,False,attacking,attacking,True,0,5.883980455482834,0,9.573414636492414,0,0.2493156552715023
59,17,59:17,Final,Italy,Italy,Giovanni Di Lorenzo,2,108.9,71.5,Emerson Palmieri dos Santos,13,105.6,32.6,-3.3000000000000114,-38.9,39.03972335967559,-1.6554266024668762,backward,False,High Pass,True,False,attacking,attacking,True,0,3.50836511296525,0,8.136210674855924,4,0.46744874622057087
59,51,59:51,Final,England,Italy,Jordan Pickford,1,108.2,39.9,Harry Maguire,6,101.2,55.0,7.0,-15.100000000000001,16.64361739526597,-1.136709996359369,forward,False,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.24571258154972203
59,52,59:52,Final,England,Italy,Harry Maguire,6,98.3,54.2,Declan Rice,4,87.8,52.3,10.500000000000004,1.8999999999999986,10.670520137275412,0.17901527702148548,forward,True,Ground Pass,False,False,defensive,defensive,True,0,8.871028768796123,0,11.017894154716009,0,0.20358821066492916
59,53,59:53,Final,England,Italy,Declan Rice,4,87.8,52.3,John Stones,5,98.9,33.3,-11.100000000000001,19.000000000000004,22.004772209682155,2.0995250113071737,backward,False,Ground Pass,False,False,defensive,defensive,True,0,5.323299256836095,0,19.205692969529675,0,0.23268733794553062
59,57,59:57,Final,England,Italy,John Stones,5,98.3,27.4,Kyle Walker,2,70.8,15.599999999999994,27.500000000000004,11.800000000000004,29.92473892952118,0.4053305751994413,forward,True,High Pass,False,False,defensive,middle,True,0,6.87112542577802,0,14.191314471405892,0,0.2583495225621422
59,59,59:59,Final,England,Italy,Kyle Walker,2,70.8,15.599999999999994,Kieran Trippier,12,57.1,3.9000000000000057,13.699999999999996,11.699999999999989,18.016103907338,0.7068201332126419,forward,True,High Pass,False,False,middle,middle,True,0,,0,,0,0.249640503603766
60,1,60:01,Final,England,Italy,Kieran Trippier,12,60.6,4.5,Harry Kane,9,41.7,18.700000000000003,18.9,-14.200000000000003,23.64000846023537,-0.644347132280099,forward,True,High Pass,False,False,middle,middle,False,1,1.8658522402303046,0,11.90986134234048,1,0.3266108358997325
60,3,60:03,Final,Italy,Italy,Giorgio Chiellini,3,41.8,18.8,Marco Verratti,6,60.9,11.5,19.1,-7.300000000000001,20.44749373395185,-0.3650670953620031,forward,True,High Pass,False,False,middle,middle,False,1,2.043566736549749,0,9.479286451020169,1,0.31979823609189767
60,4,60:04,Final,England,Italy,Kieran Trippier,12,60.8,11.400000000000006,Raheem Sterling,10,40.8,22.200000000000003,20.0,-10.799999999999997,22.729716232280595,-0.49513326346840403,forward,True,High Pass,False,False,middle,middle,False,1,1.029299736831654,0,3.2039824458610497,1,0.3345731588091742
60,7,60:07,Final,Italy,Italy,Giorgio Chiellini,3,40.9,22.3,Bryan Cristante,16,48.6,31.2,7.700000000000003,8.899999999999999,11.768602295939822,0.8575617923571056,forward,False,Low Pass,False,False,middle,middle,False,1,1.3567472581547149,0,4.147763345888299,0,0.25884026947530936
60,8,60:08,Final,England,Italy,Mason Mount,19,48.5,31.1,Kalvin Phillips,14,47.0,27.1,1.5,4.0,4.272001872658765,1.2120256565243244,forward,False,Low Pass,False,False,middle,middle,True,0,3.0082824276447875,1,1.9083957851829816,1,0.2717852725460589
60,10,60:10,Final,England,Italy,Kalvin Phillips,14,55.400000000000006,27.6,Declan Rice,4,56.0,41.1,-0.5999999999999943,-13.5,13.513326755466249,-1.615211542041807,lateral,False,Ground Pass,False,False,middle,middle,True,1,1.8611229767197648,0,13.596724293308023,0,0.25297857155021963
60,15,60:15,Final,England,Italy,Declan Rice,4,32.5,51.7,Raheem Sterling,10,3.4000000000000057,52.0,29.099999999999994,-0.3000000000000007,29.101546350666656,-0.01030891314624331,forward,True,Ground Pass,False,False,attacking,attacking,False,1,0.8306829213626288,0,22.355662364337707,2,0.37552359352382897
60,23,60:23,Final,Italy,Italy,Gianluigi Donnarumma,21,10.6,44.3,Marco Verratti,6,19.8,37.1,9.200000000000001,-7.199999999999996,11.682465493208184,-0.6640461628266843,forward,False,Ground Pass,False,False,defensive,defensive,True,0,16.85442716188068,0,8.830031344342409,0,0.1966633847107138
60,25,60:25,Final,Italy,Italy,Marco Verratti,6,20.9,34.8,Giorgio Chiellini,3,18.9,24.6,-2.0,-10.199999999999996,10.394229168149021,-1.764418319650842,backward,False,Ground Pass,False,False,defensive,defensive,True,0,2.5023076098349875,0,11.012032394861473,0,0.21250153742887365
60,28,60:28,Final,Italy,Italy,Giorgio Chiellini,3,18.9,24.6,Jorge Luiz Frello Filho,8,30.9,44.3,12.0,19.699999999999996,23.067076104266008,1.0236854765785082,forward,True,Ground Pass,False,False,defensive,defensive,True,0,9.410267506183835,0,5.564601451687927,0,0.24406630040049598
60,29,60:29,Final,Italy,Italy,Jorge Luiz Frello Filho,8,30.3,44.6,Leonardo Bonucci,19,16.9,46.6,-13.400000000000002,2.0,13.54843164355196,2.993432632857962,backward,False,Ground Pass,False,False,defensive,defensive,True,0,2.94022685808199,0,16.217308009490843,0,0.21530501887322206
60,32,60:32,Final,Italy,Italy,Leonardo Bonucci,19,14.0,54.0,Giovanni Di Lorenzo,2,21.8,75.2,7.800000000000001,21.200000000000003,22.58937803481982,1.2182431929847197,forward,False,Ground Pass,False,False,defensive,defensive,True,0,2.692331227140914,0,18.61757340127382,0,0.23899447978356703
60,34,60:34,Final,Italy,Italy,Giovanni Di Lorenzo,2,21.8,75.2,Bryan Cristante,16,38.3,77.2,16.499999999999996,2.0,16.620770138594658,0.12062366858010275,forward,True,Ground Pass,False,False,defensive,defensive,True,0,3.2563436061221513,0,13.096496499546657,1,0.2698050483225151
60,42,60:42,Final,Italy,Italy,Giovanni Di Lorenzo,2,28.0,80.0,Leonardo Bonucci,19,15.2,71.5,-12.8,-8.5,15.36522046701576,-2.5553951022334327,backward,False,Low Pass,False,False,defensive,defensive,True,0,,0,,0,0.24205393467477734
60,45,60:45,Final,Italy,Italy,Leonardo Bonucci,19,15.2,71.5,Gianluigi Donnarumma,21,12.0,38.6,-3.1999999999999993,-32.9,33.05525676802405,-1.6677557745959264,backward,False,Ground Pass,False,False,defensive,defensive,True,0,14.79818735953881,0,26.24852261467638,0,0.24236680542608152
60,48,60:48,Final,Italy,Italy,Gianluigi Donnarumma,21,17.5,36.0,Giorgio Chiellini,3,38.9,22.6,21.4,-13.399999999999999,25.249158401816086,-0.5594389457088076,forward,True,Ground Pass,False,False,defensive,defensive,True,0,20.14754075675544,0,26.41851314791556,0,0.21169947457188698
60,51,60:51,Final,Italy,Italy,Giorgio Chiellini,3,40.9,26.3,Marco Verratti,6,42.1,34.8,1.2000000000000028,8.499999999999996,8.5842879728024,1.430546717158291,forward,False,Ground Pass,False,False,middle,middle,True,0,,0,,0,0.22264756961637433
60,56,60:56,Final,Italy,Italy,Marco Verratti,6,55.5,39.4,Jorge Luiz Frello Filho,8,50.9,48.3,-4.600000000000001,8.899999999999999,10.018482919085104,2.0478359922719482,backward,False,Ground Pass,False,False,middle,middle,True,0,2.842208420252004,0,10.050331927552888,0,0.21193524366922672
60,58,60:58,Final,Italy,Italy,Jorge Luiz Frello Filho,8,52.0,53.7,Giovanni Di Lorenzo,2,70.3,77.2,18.299999999999997,23.5,29.784895500907837,0.9091642298615314,forward,True,Ground Pass,False,False,middle,middle,True,0,9.187689545434244,0,13.478990024967297,0,0.25518223981129673
61,2,61:02,Final,Italy,Italy,Giovanni Di Lorenzo,2,78.4,78.0,Domenico Berardi,11,88.0,78.9,9.599999999999994,0.9000000000000057,9.642095207992915,0.09347678115859011,forward,False,Ground Pass,False,False,middle,attacking,True,1,1.8470481664544984,0,8.04784396670527,1,0.290701572106232
61,4,61:04,Final,Italy,Italy,Domenico Berardi,11,85.8,79.2,Bryan Cristante,16,89.5,69.8,3.700000000000003,-9.400000000000006,10.101980003939829,-1.1958045996615279,forward,False,Ground Pass,False,False,attacking,attacking,True,1,1.1047797981927518,1,1.8769924088818855,1,0.3247354600778741
61,4,61:04,Final,Italy,Italy,Bryan Cristante,16,88.0,69.5,Domenico Berardi,11,117.8,63.2,29.799999999999997,-6.299999999999997,30.458660508958694,-0.20834167770484865,forward,True,Ground Pass,False,False,attacking,attacking,False,3,2.0414262242155288,0,26.10918752986222,1,0.39736647729794183
61,10,61:10,Final,England,Italy,Jordan Pickford,1,116.0,69.7,,0,47.599999999999994,54.8,68.4,14.899999999999999,70.00407131017452,0.21448551815621508,forward,True,High Pass,False,False,defensive,middle,False,1,0.6567347332372521,0,48.911933737135804,0,0.37878399448400224
61,16,61:16,Final,Italy,Italy,Leonardo Bonucci,19,49.4,50.4,Marco Verratti,6,59.5,36.3,10.100000000000001,-14.100000000000001,17.344163283364235,-0.9492063590412492,forward,True,Ground Pass,False,False,middle,middle,True,0,16.40467467051345,0,13.140234858520582,0,0.2089502515585871
61,20,61:20,Final,Italy,Italy,Marco Verratti,6,72.6,27.7,Federico Chiesa,14,87.3,23.4,14.700000000000003,-4.300000000000001,15.31600470096559,-0.2845776034329653,forward,True,Ground Pass,False,False,middle,attacking,True,0,6.875449447939958,0,7.534305596982516,1,0.26649776871428593
61,36,61:36,Final,Italy,Italy,Giorgio Chiellini,3,87.0,0.1,Jorge Luiz Frello Filho,8,78.7,24.3,-8.299999999999997,24.2,25.583783926542218,1.9011993228660982,backward,False,High Pass,False,False,attacking,middle,True,0,,0,,0,0.27129846306925043
61,38,61:38,Final,Italy,Italy,Jorge Luiz Frello Filho,8,78.7,24.3,Leonardo Bonucci,19,60.4,25.2,-18.300000000000004,0.8999999999999986,18.32211778152297,3.092451919173773,backward,False,Low Pass,False,False,middle,middle,True,0,4.57115968767494,0,21.85847077056937,0,0.2204613609771195
61,41,61:41,Final,Italy,Italy,Leonardo Bonucci,19,60.4,25.2,Marco Verratti,6,68.0,21.4,7.600000000000001,-3.8000000000000007,8.497058314499203,-0.4636476090008061,forward,False,Ground Pass,False,False,middle,middle,True,0,11.004433990786541,0,9.86324341200014,0,0.19535200090416946
61,46,61:46,Final,Italy,Italy,Marco Verratti,6,83.3,20.3,Lorenzo Insigne,10,93.2,2.8,9.900000000000006,-17.5,20.10621794371085,-1.055968507729563,forward,False,Ground Pass,False,False,attacking,attacking,True,0,2.7564683537537205,0,10.890303221253413,0,0.24003923038585898
61,49,61:49,Final,Italy,Italy,Lorenzo Insigne,10,94.9,9.5,Domenico Berardi,11,117.0,48.3,22.099999999999994,38.8,44.652547519710446,1.0530391005442024,forward,True,Low Pass,True,False,attacking,attacking,False,0,2.8294878306213596,0,4.868687715517948,2,0.40231968357312664
62,11,62:11,Final,England,Italy,Jordan Pickford,1,107.5,45.4,John Stones,5,94.8,35.9,12.7,9.5,15.860012610335465,0.6422400754137995,forward,True,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.24346998135707154
62,12,62:12,Final,England,Italy,John Stones,5,90.8,26.799999999999997,Kalvin Phillips,14,81.4,32.2,9.400000000000002,-5.400000000000006,10.840664186294127,-0.5214344397717441,forward,False,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.2291050974778425
62,14,62:14,Final,England,Italy,Kalvin Phillips,14,72.5,34.7,Declan Rice,4,76.0,51.4,-3.5,-16.699999999999996,17.062825088478164,-1.7773870297830643,backward,False,Ground Pass,False,False,middle,middle,True,0,3.7024228288634107,0,7.9654712584889005,0,0.23301121414681586
62,16,62:16,Final,England,Italy,Declan Rice,4,76.0,54.8,Harry Maguire,6,89.4,56.5,-13.399999999999999,-1.6999999999999993,13.507405376311173,-3.0154011138167687,backward,False,Ground Pass,False,False,middle,defensive,True,0,6.4052808672009585,0,17.919722771149956,0,0.20809394156352437
62,19,62:19,Final,England,Italy,Harry Maguire,6,82.3,57.6,Luke Shaw,3,56.2,78.5,26.099999999999994,-20.9,33.43680606756572,-0.6752080136515216,forward,True,High Pass,False,False,defensive,middle,True,0,10.78528390241971,0,16.915806588430765,1,0.30238925011171264
62,23,62:23,Final,England,Italy,Luke Shaw,3,57.4,78.8,Mason Mount,19,12.200000000000003,70.3,45.199999999999996,8.5,45.99228196121605,0.18588220932779342,forward,True,High Pass,False,False,middle,attacking,False,0,3.5052491423430743,0,26.771175413841355,0,0.2960293624983162
63,11,63:11,Final,England,Italy,Kieran Trippier,12,0.0,79.9,John Stones,5,7.900000000000006,38.8,-7.900000000000006,41.1,41.852359551165094,1.7606943701510924,backward,False,High Pass,False,False,attacking,attacking,True,0,21.358374818640748,1,0.48522730007428394,1,0.3529137556678745
63,40,63:40,Final,England,Italy,Kieran Trippier,12,0.0,79.9,,0,6.700000000000003,44.8,-6.700000000000003,35.1,35.733737559902686,1.7594105536398912,backward,False,High Pass,False,False,attacking,attacking,False,0,23.033349841195943,0,3.7405624887241107,0,0.26152007730203897
63,49,63:49,Final,England,Italy,Luke Shaw,3,70.8,69.4,Jordan Pickford,1,98.0,51.4,-27.200000000000003,18.0,32.61656021103391,2.556991397469467,backward,False,Ground Pass,False,False,middle,defensive,True,0,9.887176499823452,0,36.5423331970922,0,0.2376006049946916
63,52,63:52,Final,England,Italy,Jordan Pickford,1,91.7,52.3,Kieran Trippier,12,39.099999999999994,77.9,52.60000000000001,-25.599999999999998,58.498888878336835,-0.45294465379126236,forward,True,High Pass,False,False,defensive,attacking,False,0,13.90162232963641,0,38.592102180842794,0,0.303372255705356
64,10,64:10,Final,England,Italy,Luke Shaw,3,45.7,79.9,Harry Maguire,6,66.9,72.6,-21.199999999999996,7.300000000000001,22.421641331535028,2.809969359325441,backward,False,Low Pass,False,False,middle,middle,True,0,5.047709608347383,0,22.47591345996437,0,0.23080901425618136
64,13,64:13,Final,England,Italy,Harry Maguire,6,70.5,67.7,John Stones,5,74.8,53.9,-4.299999999999997,13.8,14.454411091428112,1.8728557723280252,backward,False,Ground Pass,False,False,middle,middle,True,0,7.804202519112962,0,20.01370706182408,0,0.20643865245592188
64,17,64:17,Final,England,Italy,John Stones,5,72.0,54.5,Harry Kane,9,49.3,72.3,22.700000000000003,-17.8,28.846663585239803,-0.664995717437437,forward,True,Ground Pass,False,False,middle,middle,True,0,6.535368272950943,0,10.70353444988533,0,0.25949869752382515
64,19,64:19,Final,England,Italy,Harry Kane,9,48.8,72.3,Luke Shaw,3,56.0,78.2,-7.200000000000003,-5.9,9.308598175880192,-2.455107284928738,backward,False,Ground Pass,False,False,middle,middle,True,1,1.0621489462510016,0,9.824662655112013,0,0.24618839598765765
64,21,64:21,Final,England,Italy,Luke Shaw,3,56.0,78.2,Harry Maguire,6,76.0,76.5,-20.0,1.7,20.072119967756272,3.0567964790665902,backward,False,Ground Pass,False,False,middle,middle,True,1,2.4595659087669257,0,21.25869618402224,0,0.26265866616334504
64,23,64:23,Final,England,Italy,Harry Maguire,6,76.0,72.6,Luke Shaw,3,58.0,77.9,18.0,-5.300000000000001,18.76406139405859,-0.28635219358794967,forward,True,Ground Pass,False,False,middle,middle,True,0,7.966974375606261,0,6.862220141733458,0,0.23256399953681917
64,26,64:26,Final,England,Italy,Luke Shaw,3,53.900000000000006,78.2,Mason Mount,19,15.599999999999994,50.8,38.30000000000001,27.4,47.09193136833528,0.6209900437343825,forward,True,High Pass,False,False,middle,attacking,False,0,6.586217367735285,0,24.232252952506602,0,0.2971953328269922
64,30,64:30,Final,Italy,Italy,Gianluigi Donnarumma,21,16.0,41.7,Marco Verratti,6,33.2,48.6,17.200000000000003,6.899999999999999,18.5324040534411,0.3815083807850396,forward,True,Ground Pass,False,False,defensive,defensive,True,0,9.248386921803919,0,13.200137810372974,0,0.22318396438031646
64,32,64:32,Final,Italy,Italy,Marco Verratti,6,33.5,43.5,Emerson Palmieri dos Santos,13,22.3,24.3,-11.2,-19.2,22.22791038311969,-2.0988707752212563,backward,False,Ground Pass,False,False,defensive,defensive,True,0,2.8605195520502984,0,18.686877155064018,0,0.23762990803441997
64,34,64:34,Final,Italy,Italy,Emerson Palmieri dos Santos,13,22.3,24.3,Giorgio Chiellini,3,21.8,35.1,-0.5,10.8,10.811567878897122,1.6170595892192536,lateral,False,Ground Pass,False,False,defensive,defensive,True,0,8.477256032628194,0,12.641691570668513,0,0.20285805395382228
64,37,64:37,Final,Italy,Italy,Giorgio Chiellini,3,21.8,35.1,Leonardo Bonucci,19,24.6,53.7,2.8000000000000007,18.6,18.80957203128237,1.4213806168784289,forward,False,Ground Pass,False,False,defensive,defensive,True,0,12.556130670597765,0,11.047619136403423,0,0.22123826572804084
64,43,64:43,Final,Italy,Italy,Leonardo Bonucci,19,40.1,56.0,Giovanni Di Lorenzo,2,47.7,76.0,7.600000000000001,20.0,21.39532659250613,1.2076493168487203,forward,False,Ground Pass,False,False,middle,middle,True,0,5.83634947117507,0,13.666272461180283,0,0.23607534473800446
64,45,64:45,Final,Italy,Italy,Giovanni Di Lorenzo,2,50.0,76.0,Domenico Berardi,11,66.4,77.2,16.400000000000006,1.2000000000000028,16.44384383287558,0.07304056530311948,forward,True,Ground Pass,False,False,middle,middle,True,0,3.262624095565198,0,6.591724094654515,0,0.23337593657565497
64,47,64:47,Final,Italy,Italy,Domenico Berardi,11,65.0,76.6,Jorge Luiz Frello Filho,8,57.5,61.2,-7.5,-15.399999999999991,17.129214809792064,-2.0240004512601497,backward,False,Ground Pass,False,False,middle,middle,True,1,0.9054306446258461,0,7.429883467122917,0,0.2713653356143742
64,49,64:49,Final,Italy,Italy,Jorge Luiz Frello Filho,8,57.5,57.7,Marco Verratti,6,54.0,47.5,-3.5,-10.200000000000003,10.783784122468331,-1.9013443081853187,backward,False,Ground Pass,False,False,middle,middle,True,1,1.6469917369915994,0,10.599857006223038,0,0.24869214985001808
64,54,64:54,Final,Italy,Italy,Marco Verratti,6,67.0,32.8,Emerson Palmieri dos Santos,13,85.0,3.4,18.0,-29.4,34.47259781333574,-1.0214218420233456,forward,True,Low Pass,False,False,middle,attacking,True,0,2.785704208290817,0,17.321356996552964,2,0.35995892641049637
64,58,64:58,Final,Italy,Italy,Emerson Palmieri dos Santos,13,84.7,12.2,Marco Verratti,6,76.9,22.3,-7.799999999999997,10.100000000000001,12.761269529321916,2.2284030830555954,backward,False,Ground Pass,False,False,attacking,middle,True,0,7.5663714361258085,0,10.391053462923495,0,0.2122275218700238
65,2,65:02,Final,Italy,Italy,Marco Verratti,6,81.2,26.6,Lorenzo Insigne,10,86.7,34.8,5.5,8.199999999999996,9.8737024463977,0.9799847418712806,forward,False,Ground Pass,False,False,attacking,attacking,True,0,3.1316811158593945,0,4.62842767409512,1,0.2597252153828782
65,3,65:03,Final,Italy,Italy,Lorenzo Insigne,10,87.3,35.7,Giovanni Di Lorenzo,2,71.8,53.1,-15.5,17.4,23.302574965011914,2.298507804631628,backward,False,Ground Pass,False,False,attacking,middle,True,1,2.1232243953335668,0,14.001435922050277,0,0.2801632987034265
65,6,65:06,Final,Italy,Italy,Giovanni Di Lorenzo,2,72.9,58.9,Domenico Berardi,11,89.2,77.2,16.299999999999997,18.300000000000004,24.50673376849718,0.8431373819225525,forward,True,Ground Pass,False,False,middle,attacking,True,0,5.28718551153053,0,13.21219239810334,0,0.2463008482974694
65,12,65:12,Final,Italy,Italy,Domenico Berardi,11,107.0,73.0,Bryan Cristante,16,92.4,73.7,-14.599999999999994,0.7000000000000028,14.616771189288004,3.0936841354202937,backward,False,Ground Pass,False,False,attacking,attacking,True,1,2.2566147085401598,0,12.492150845927178,0,0.25671344627013454
